booking_id,customer_id,flight_id,booking_date,travel_class,seat_number,ticket_price,booking_status,airline_id,departure_airport_id,arrival_airport_id,departure_date,duration_minutes,flight_status,airline_name,country,fleet_size,departure_code,departure_airport_name,departure_city,departure_country,arrival_code,arrival_airport_name,arrival_city,arrival_country,route
4823,363,191,2026-07-24,Economy,19E,495.49,Confirmed,13,14,20,2026-12-13,617,Scheduled,Singapore Airlines,Singapore,298,YYZ,Toronto Pearson International Airport,Toronto,Canada,AMM,Queen Alia International Airport,Amman,Jordan,YYZ → AMM
4824,406,96,2025-12-22,Economy,33C,340.97,Completed,15,12,10,2026-01-13,81,Completed,Qantas,Australia,324,LAX,Los Angeles International Airport,Los Angeles,USA,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,LAX → AMS
4825,311,74,2026-06-11,Premium Economy,40C,1020.18,Completed,19,4,13,2026-10-16,713,Cancelled,Ryanair,Ireland,227,AUH,Zayed International Airport,Abu Dhabi,UAE,ORD,O'Hare International Airport,Chicago,USA,AUH → ORD
4826,202,398,2025-11-28,Premium Economy,32D,203.05,Completed,12,7,13,2026-01-09,203,Scheduled,Iberia,Spain,388,LHR,Heathrow Airport,London,UK,ORD,O'Hare International Airport,Chicago,USA,LHR → ORD
4827,357,798,2026-06-12,Premium Economy,21E,1203.23,Confirmed,20,2,16,2026-08-11,118,Cancelled,Air Canada,Canada,179,HBE,Borg El Arab International Airport,Alexandria,Egypt,BKK,Suvarnabhumi Airport,Bangkok,Thailand,HBE → BKK
4828,24,934,2025-11-28,First Class,13E,1468.76,Completed,1,8,10,2026-05-25,205,Scheduled,EgyptAir,Egypt,139,CDG,Charles de Gaulle Airport,Paris,France,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,CDG → AMS
4829,148,950,2026-09-15,Economy,1F,479.73,Confirmed,1,9,2,2026-11-26,287,Completed,EgyptAir,Egypt,139,FRA,Frankfurt Airport,Frankfurt,Germany,HBE,Borg El Arab International Airport,Alexandria,Egypt,FRA → HBE
4830,298,377,2026-01-05,Economy,1E,581.8,Cancelled,2,8,17,2026-01-13,180,Cancelled,Emirates,UAE,78,CDG,Charles de Gaulle Airport,Paris,France,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,CDG → SYD
4831,62,546,2026-10-17,Premium Economy,10B,1280.89,Confirmed,5,2,13,2026-10-24,608,Completed,Lufthansa,Germany,145,HBE,Borg El Arab International Airport,Alexandria,Egypt,ORD,O'Hare International Airport,Chicago,USA,HBE → ORD
4832,399,568,2026-02-08,Economy,33E,798.6,Cancelled,12,16,5,2026-05-27,710,Scheduled,Iberia,Spain,388,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH,Hamad International Airport,Doha,Qatar,BKK → DOH
4833,293,322,2025-08-04,Economy,20B,601.86,Confirmed,12,18,20,2026-01-17,510,Cancelled,Iberia,Spain,388,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,AMM,Queen Alia International Airport,Amman,Jordan,MAD → AMM
4834,216,799,2026-08-24,Economy,8B,249.98,Confirmed,20,11,19,2026-11-17,760,Cancelled,Air Canada,Canada,179,JFK,John F. Kennedy International Airport,New York,USA,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,JFK → RUH
4835,219,715,2026-03-08,Economy,19A,258.02,Confirmed,12,2,9,2026-05-18,416,Delayed,Iberia,Spain,388,HBE,Borg El Arab International Airport,Alexandria,Egypt,FRA,Frankfurt Airport,Frankfurt,Germany,HBE → FRA
4836,72,63,2026-03-24,First Class,40E,1012.67,Confirmed,10,11,5,2026-08-12,739,Delayed,Saudia,Saudi Arabia,276,JFK,John F. Kennedy International Airport,New York,USA,DOH,Hamad International Airport,Doha,Qatar,JFK → DOH
4837,62,312,2026-03-11,Economy,35C,849.93,Confirmed,20,1,10,2026-08-05,289,Completed,Air Canada,Canada,179,CAI,Cairo International Airport,Cairo,Egypt,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,CAI → AMS
4838,360,693,2026-07-30,Business,35E,2671.91,Completed,12,12,6,2026-10-26,624,Cancelled,Iberia,Spain,388,LAX,Los Angeles International Airport,Los Angeles,USA,IST,Istanbul Airport,Istanbul,Turkey,LAX → IST
4839,327,575,2026-03-23,Economy,14F,63.85,Completed,19,1,4,2026-05-01,618,Cancelled,Ryanair,Ireland,227,CAI,Cairo International Airport,Cairo,Egypt,AUH,Zayed International Airport,Abu Dhabi,UAE,CAI → AUH
4840,298,135,2026-06-12,Economy,24F,766.25,Confirmed,14,5,4,2026-11-25,160,Completed,Thai Airways,Thailand,274,DOH,Hamad International Airport,Doha,Qatar,AUH,Zayed International Airport,Abu Dhabi,UAE,DOH → AUH
4841,255,1,2026-04-24,Economy,14B,77.65,Cancelled,20,6,8,2026-09-11,518,Scheduled,Air Canada,Canada,179,IST,Istanbul Airport,Istanbul,Turkey,CDG,Charles de Gaulle Airport,Paris,France,IST → CDG
4842,114,622,2025-12-18,Premium Economy,4E,649.36,Confirmed,18,9,15,2026-02-15,856,Delayed,United Airlines,USA,434,FRA,Frankfurt Airport,Frankfurt,Germany,SIN,Singapore Changi Airport,Singapore,Singapore,FRA → SIN
4843,231,330,2026-04-23,Economy,19D,711.72,Confirmed,1,6,3,2026-06-13,448,Completed,EgyptAir,Egypt,139,IST,Istanbul Airport,Istanbul,Turkey,DXB,Dubai International Airport,Dubai,UAE,IST → DXB
4844,320,347,2026-02-05,Economy,16E,55.15,Completed,10,5,2,2026-03-08,883,Cancelled,Saudia,Saudi Arabia,276,DOH,Hamad International Airport,Doha,Qatar,HBE,Borg El Arab International Airport,Alexandria,Egypt,DOH → HBE
4845,477,895,2026-02-02,Economy,11B,536.54,Completed,4,2,14,2026-02-05,364,Completed,Turkish Airlines,Turkey,314,HBE,Borg El Arab International Airport,Alexandria,Egypt,YYZ,Toronto Pearson International Airport,Toronto,Canada,HBE → YYZ
4846,279,566,2026-03-09,Economy,11E,188.82,Confirmed,20,7,12,2026-05-09,431,Scheduled,Air Canada,Canada,179,LHR,Heathrow Airport,London,UK,LAX,Los Angeles International Airport,Los Angeles,USA,LHR → LAX
4847,392,72,2025-11-02,First Class,37E,207.39,Cancelled,1,18,8,2026-01-08,496,Scheduled,EgyptAir,Egypt,139,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,CDG,Charles de Gaulle Airport,Paris,France,MAD → CDG
4848,304,614,2026-07-05,Economy,26A,424.73,Confirmed,6,4,5,2026-10-09,170,Scheduled,British Airways,UK,272,AUH,Zayed International Airport,Abu Dhabi,UAE,DOH,Hamad International Airport,Doha,Qatar,AUH → DOH
4849,489,494,2025-11-12,Economy,32E,235.4,Cancelled,17,20,14,2026-04-28,330,Cancelled,Delta Airlines,USA,216,AMM,Queen Alia International Airport,Amman,Jordan,YYZ,Toronto Pearson International Airport,Toronto,Canada,AMM → YYZ
4850,14,308,2026-08-15,Economy,13F,318.29,Completed,20,13,6,2026-09-28,188,Delayed,Air Canada,Canada,179,ORD,O'Hare International Airport,Chicago,USA,IST,Istanbul Airport,Istanbul,Turkey,ORD → IST
4851,226,156,2025-12-27,First Class,17F,657.82,Completed,14,17,13,2026-03-02,782,Scheduled,Thai Airways,Thailand,274,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,ORD,O'Hare International Airport,Chicago,USA,SYD → ORD
4852,59,842,2025-11-14,Economy,12C,313.14,Confirmed,6,15,8,2026-04-25,598,Cancelled,British Airways,UK,272,SIN,Singapore Changi Airport,Singapore,Singapore,CDG,Charles de Gaulle Airport,Paris,France,SIN → CDG
4853,312,234,2026-08-05,Economy,8D,1098.51,Cancelled,7,15,6,2026-09-28,149,Delayed,Air France,France,300,SIN,Singapore Changi Airport,Singapore,Singapore,IST,Istanbul Airport,Istanbul,Turkey,SIN → IST
4854,372,921,2026-05-14,Business,17E,2072.7,Confirmed,2,13,18,2026-05-24,434,Scheduled,Emirates,UAE,78,ORD,O'Hare International Airport,Chicago,USA,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,ORD → MAD
4855,430,3,2026-10-09,Economy,19D,310.38,Completed,12,5,20,2026-11-02,312,Cancelled,Iberia,Spain,388,DOH,Hamad International Airport,Doha,Qatar,AMM,Queen Alia International Airport,Amman,Jordan,DOH → AMM
4856,186,393,2026-06-18,First Class,11F,2040.75,Cancelled,19,11,16,2026-08-06,199,Completed,Ryanair,Ireland,227,JFK,John F. Kennedy International Airport,New York,USA,BKK,Suvarnabhumi Airport,Bangkok,Thailand,JFK → BKK
4857,205,745,2026-09-04,Business,28F,2321.2,Confirmed,18,2,6,2026-09-10,398,Completed,United Airlines,USA,434,HBE,Borg El Arab International Airport,Alexandria,Egypt,IST,Istanbul Airport,Istanbul,Turkey,HBE → IST
4858,465,446,2025-09-26,Economy,18D,744.14,Confirmed,16,7,14,2026-02-07,809,Delayed,American Airlines,USA,65,LHR,Heathrow Airport,London,UK,YYZ,Toronto Pearson International Airport,Toronto,Canada,LHR → YYZ
4859,160,447,2025-12-03,Economy,24D,438.57,Confirmed,10,3,2,2026-05-11,390,Completed,Saudia,Saudi Arabia,276,DXB,Dubai International Airport,Dubai,UAE,HBE,Borg El Arab International Airport,Alexandria,Egypt,DXB → HBE
4860,399,281,2026-10-20,Economy,39B,152.26,Confirmed,20,6,20,2026-12-02,666,Scheduled,Air Canada,Canada,179,IST,Istanbul Airport,Istanbul,Turkey,AMM,Queen Alia International Airport,Amman,Jordan,IST → AMM
4861,121,962,2025-09-18,First Class,28C,4065.48,Confirmed,13,2,14,2026-01-24,476,Scheduled,Singapore Airlines,Singapore,298,HBE,Borg El Arab International Airport,Alexandria,Egypt,YYZ,Toronto Pearson International Airport,Toronto,Canada,HBE → YYZ
4862,125,307,2026-01-23,Economy,31A,138.82,Confirmed,20,11,6,2026-04-19,299,Cancelled,Air Canada,Canada,179,JFK,John F. Kennedy International Airport,New York,USA,IST,Istanbul Airport,Istanbul,Turkey,JFK → IST
4863,6,733,2026-06-15,First Class,15F,2823.73,Cancelled,20,7,2,2026-07-30,686,Delayed,Air Canada,Canada,179,LHR,Heathrow Airport,London,UK,HBE,Borg El Arab International Airport,Alexandria,Egypt,LHR → HBE
4864,300,750,2025-08-15,First Class,4C,3528.87,Confirmed,10,15,3,2026-01-08,154,Delayed,Saudia,Saudi Arabia,276,SIN,Singapore Changi Airport,Singapore,Singapore,DXB,Dubai International Airport,Dubai,UAE,SIN → DXB
4865,391,792,2026-06-05,Premium Economy,24D,942.59,Confirmed,2,15,7,2026-09-01,331,Delayed,Emirates,UAE,78,SIN,Singapore Changi Airport,Singapore,Singapore,LHR,Heathrow Airport,London,UK,SIN → LHR
4866,216,125,2025-10-25,Business,19F,2475.01,Cancelled,14,11,8,2026-02-08,398,Cancelled,Thai Airways,Thailand,274,JFK,John F. Kennedy International Airport,New York,USA,CDG,Charles de Gaulle Airport,Paris,France,JFK → CDG
4867,172,291,2026-01-18,Economy,25B,520.28,Cancelled,16,3,13,2026-06-06,801,Completed,American Airlines,USA,65,DXB,Dubai International Airport,Dubai,UAE,ORD,O'Hare International Airport,Chicago,USA,DXB → ORD
4868,452,824,2026-04-10,First Class,37D,2393.76,Completed,5,4,13,2026-07-08,876,Scheduled,Lufthansa,Germany,145,AUH,Zayed International Airport,Abu Dhabi,UAE,ORD,O'Hare International Airport,Chicago,USA,AUH → ORD
4869,332,307,2025-11-17,Economy,13F,374.0,Confirmed,20,11,6,2026-04-19,299,Cancelled,Air Canada,Canada,179,JFK,John F. Kennedy International Airport,New York,USA,IST,Istanbul Airport,Istanbul,Turkey,JFK → IST
4870,332,849,2026-12-01,First Class,11A,273.61,Cancelled,3,19,4,2026-12-07,338,Scheduled,Qatar Airways,Qatar,393,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,AUH,Zayed International Airport,Abu Dhabi,UAE,RUH → AUH
4871,157,784,2025-12-11,Economy,24B,694.45,Confirmed,12,8,4,2026-04-05,645,Scheduled,Iberia,Spain,388,CDG,Charles de Gaulle Airport,Paris,France,AUH,Zayed International Airport,Abu Dhabi,UAE,CDG → AUH
4872,25,656,2026-03-19,Economy,8B,840.74,Completed,2,20,14,2026-06-13,237,Completed,Emirates,UAE,78,AMM,Queen Alia International Airport,Amman,Jordan,YYZ,Toronto Pearson International Airport,Toronto,Canada,AMM → YYZ
4873,477,951,2026-01-29,Economy,26D,807.78,Confirmed,18,7,9,2026-05-22,110,Delayed,United Airlines,USA,434,LHR,Heathrow Airport,London,UK,FRA,Frankfurt Airport,Frankfurt,Germany,LHR → FRA
4874,137,945,2025-12-20,Economy,19C,557.66,Completed,4,1,20,2026-05-21,774,Scheduled,Turkish Airlines,Turkey,314,CAI,Cairo International Airport,Cairo,Egypt,AMM,Queen Alia International Airport,Amman,Jordan,CAI → AMM
4875,262,824,2026-07-03,Premium Economy,22A,583.22,Confirmed,5,4,13,2026-07-08,876,Scheduled,Lufthansa,Germany,145,AUH,Zayed International Airport,Abu Dhabi,UAE,ORD,O'Hare International Airport,Chicago,USA,AUH → ORD
4876,339,237,2026-01-10,Business,17C,1931.81,Confirmed,2,11,12,2026-02-09,628,Delayed,Emirates,UAE,78,JFK,John F. Kennedy International Airport,New York,USA,LAX,Los Angeles International Airport,Los Angeles,USA,JFK → LAX
4877,76,783,2025-12-26,Economy,29B,523.24,Completed,9,16,20,2026-05-07,618,Scheduled,Etihad Airways,UAE,469,BKK,Suvarnabhumi Airport,Bangkok,Thailand,AMM,Queen Alia International Airport,Amman,Jordan,BKK → AMM
4878,74,110,2026-08-26,First Class,33F,770.56,Completed,14,1,4,2026-09-02,133,Cancelled,Thai Airways,Thailand,274,CAI,Cairo International Airport,Cairo,Egypt,AUH,Zayed International Airport,Abu Dhabi,UAE,CAI → AUH
4879,387,816,2026-06-21,Business,2D,1870.04,Completed,16,11,7,2026-07-20,311,Delayed,American Airlines,USA,65,JFK,John F. Kennedy International Airport,New York,USA,LHR,Heathrow Airport,London,UK,JFK → LHR
4880,251,384,2026-05-02,Economy,27E,695.0,Confirmed,3,13,6,2026-07-20,622,Completed,Qatar Airways,Qatar,393,ORD,O'Hare International Airport,Chicago,USA,IST,Istanbul Airport,Istanbul,Turkey,ORD → IST
4881,309,717,2025-11-16,Economy,35F,640.35,Confirmed,9,11,12,2026-02-06,881,Completed,Etihad Airways,UAE,469,JFK,John F. Kennedy International Airport,New York,USA,LAX,Los Angeles International Airport,Los Angeles,USA,JFK → LAX
4882,491,475,2025-12-12,Premium Economy,7C,268.8,Cancelled,16,7,5,2026-03-03,881,Completed,American Airlines,USA,65,LHR,Heathrow Airport,London,UK,DOH,Hamad International Airport,Doha,Qatar,LHR → DOH
4883,81,252,2026-07-05,Economy,7B,854.34,Confirmed,14,4,18,2026-12-20,255,Cancelled,Thai Airways,Thailand,274,AUH,Zayed International Airport,Abu Dhabi,UAE,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,AUH → MAD
4884,326,989,2025-11-12,Premium Economy,11C,1402.32,Completed,13,1,7,2026-05-05,773,Completed,Singapore Airlines,Singapore,298,CAI,Cairo International Airport,Cairo,Egypt,LHR,Heathrow Airport,London,UK,CAI → LHR
4885,354,587,2026-03-02,Economy,40B,578.05,Completed,9,8,18,2026-08-25,106,Completed,Etihad Airways,UAE,469,CDG,Charles de Gaulle Airport,Paris,France,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,CDG → MAD
4886,481,951,2026-02-19,First Class,40E,616.3,Cancelled,18,7,9,2026-05-22,110,Delayed,United Airlines,USA,434,LHR,Heathrow Airport,London,UK,FRA,Frankfurt Airport,Frankfurt,Germany,LHR → FRA
4887,410,876,2026-03-29,Economy,8A,489.46,Cancelled,18,20,8,2026-05-04,530,Delayed,United Airlines,USA,434,AMM,Queen Alia International Airport,Amman,Jordan,CDG,Charles de Gaulle Airport,Paris,France,AMM → CDG
4888,301,108,2025-12-01,Business,11E,1613.07,Confirmed,4,16,15,2026-05-03,888,Delayed,Turkish Airlines,Turkey,314,BKK,Suvarnabhumi Airport,Bangkok,Thailand,SIN,Singapore Changi Airport,Singapore,Singapore,BKK → SIN
4889,304,480,2026-01-21,Economy,6A,599.52,Confirmed,10,10,2,2026-03-14,592,Cancelled,Saudia,Saudi Arabia,276,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,HBE,Borg El Arab International Airport,Alexandria,Egypt,AMS → HBE
4890,40,732,2025-09-26,Business,22D,1501.7,Confirmed,13,10,3,2026-01-17,618,Delayed,Singapore Airlines,Singapore,298,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,DXB,Dubai International Airport,Dubai,UAE,AMS → DXB
4891,91,979,2025-12-30,Premium Economy,15E,1206.57,Confirmed,14,4,7,2026-05-30,544,Cancelled,Thai Airways,Thailand,274,AUH,Zayed International Airport,Abu Dhabi,UAE,LHR,Heathrow Airport,London,UK,AUH → LHR
4892,94,884,2026-03-24,Premium Economy,28C,1406.1,Confirmed,13,10,6,2026-08-23,698,Completed,Singapore Airlines,Singapore,298,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,IST,Istanbul Airport,Istanbul,Turkey,AMS → IST
4893,416,755,2026-01-26,Business,23A,1836.12,Confirmed,17,18,17,2026-02-23,140,Delayed,Delta Airlines,USA,216,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,MAD → SYD
4894,293,98,2026-09-21,Economy,13A,987.73,Confirmed,19,17,7,2026-11-06,452,Cancelled,Ryanair,Ireland,227,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,LHR,Heathrow Airport,London,UK,SYD → LHR
4895,500,331,2026-03-04,First Class,19B,3059.61,Confirmed,14,14,3,2026-04-19,593,Delayed,Thai Airways,Thailand,274,YYZ,Toronto Pearson International Airport,Toronto,Canada,DXB,Dubai International Airport,Dubai,UAE,YYZ → DXB
4896,295,548,2026-04-17,Economy,26C,479.06,Confirmed,5,5,16,2026-05-13,753,Scheduled,Lufthansa,Germany,145,DOH,Hamad International Airport,Doha,Qatar,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH → BKK
4897,279,72,2025-12-26,Economy,38B,616.85,Confirmed,1,18,8,2026-01-08,496,Scheduled,EgyptAir,Egypt,139,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,CDG,Charles de Gaulle Airport,Paris,France,MAD → CDG
4898,90,460,2026-03-29,Premium Economy,9F,732.03,Confirmed,3,16,9,2026-07-03,79,Cancelled,Qatar Airways,Qatar,393,BKK,Suvarnabhumi Airport,Bangkok,Thailand,FRA,Frankfurt Airport,Frankfurt,Germany,BKK → FRA
4899,195,634,2026-04-26,Premium Economy,8E,269.62,Confirmed,18,11,3,2026-06-05,805,Completed,United Airlines,USA,434,JFK,John F. Kennedy International Airport,New York,USA,DXB,Dubai International Airport,Dubai,UAE,JFK → DXB
4900,126,519,2025-12-06,Business,32A,1840.96,Confirmed,13,18,19,2026-01-23,268,Scheduled,Singapore Airlines,Singapore,298,MAD,Adolfo Suarez Madrid-Barajas Airport,Madrid,Spain,RUH,King Khalid International Airport,Riyadh,Saudi Arabia,MAD → RUH
4901,97,73,2026-02-06,First Class,2E,1878.09,Confirmed,11,10,9,2026-07-23,888,Scheduled,Royal Jordanian,Jordan,231,AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,FRA,Frankfurt Airport,Frankfurt,Germany,AMS → FRA
4902,28,542,2026-03-10,Business,16F,1088.44,Cancelled,9,13,8,2026-08-13,331,Scheduled,Etihad Airways,UAE,469,ORD,O'Hare International Airport,Chicago,USA,CDG,Charles de Gaulle Airport,Paris,France,ORD → CDG
4903,300,503,2026-03-27,Economy,8C,342.55,Completed,11,13,2,2026-04-14,91,Delayed,Royal Jordanian,Jordan,231,ORD,O'Hare International Airport,Chicago,USA,HBE,Borg El Arab International Airport,Alexandria,Egypt,ORD → HBE
4904,329,779,2026-09-04,Economy,17F,1037.37,Confirmed,19,5,13,2026-09-06,562,Cancelled,Ryanair,Ireland,227,DOH,Hamad International Airport,Doha,Qatar,ORD,O'Hare International Airport,Chicago,USA,DOH → ORD
4905,276,929,2026-01-05,Premium Economy,37B,1235.22,Completed,14,3,4,2026-05-06,634,Completed,Thai Airways,Thailand,274,DXB,Dubai International Airport,Dubai,UAE,AUH,Zayed International Airport,Abu Dhabi,UAE,DXB → AUH
4906,313,991,2025-09-15,Economy,37D,547.98,Completed,17,15,3,2026-01-26,431,Completed,Delta Airlines,USA,216,SIN,Singapore Changi Airport,Singapore,Singapore,DXB,Dubai International Airport,Dubai,UAE,SIN → DXB
4907,336,22,2026-03-14,First Class,29A,2506.54,Confirmed,16,5,16,2026-07-26,189,Scheduled,American Airlines,USA,65,DOH,Hamad International Airport,Doha,Qatar,BKK,Suvarnabhumi Airport,Bangkok,Thailand,DOH → BKK
4908,72,186,2026-05-26,Economy,8C,718.44,Completed,12,8,7,2026-08-27,546,Cancelled,Iberia,Spain,388,CDG,Charles de Gaulle Airport,Paris,France,LHR,Heathrow Airport,London,UK,CDG → LHR
4909,258,355,2025-10-20,Premium Economy,30D,1525.76,Confirmed,18,17,16,2026-01-07,126,Scheduled,United Airlines,USA,434,SYD,Sydney Kingsford Smith Airport,Sydney,Australia,BKK,Suvarnabhumi Airport,Bangkok,Thailand,SYD → BKK
4910,445,673,2026-07-09,Business,3B,543.46,Completed,16,14,1,2026-11-27,158,Delayed,American Airlines,USA,65,YYZ,Toronto Pearson International Airport,Toronto,Canada,CAI,Cairo International Airport,Cairo,Egypt,YYZ → CAI
4911,109,639,2026-01-11,Premium Economy,39E,369.17,Confirmed,11,5,15,2026-04-10,759,Completed,Royal Jordanian,Jordan,231,DOH,Hamad International Airport,Doha,Qatar,SIN,Singapore Changi Airport,Singapore,Singapore,DOH → SIN
4912,316,213,2025-08-25,First Class,29E,3166.95,Confirmed,11,1,6,2026-01-17,204,Delayed,Royal Jordanian,Jordan,231,CAI,Cairo International Airport,Cairo,Egypt,IST,Istanbul Airport,Istanbul,Turkey,CAI → IST
4913,265,737,2026-05-26,Economy,5A,896.53,Completed,12,7,14,2026-09-03,610,Cancelled,Iberia,Spain,388,LHR,Heathrow Airport,London,UK,YYZ,Toronto Pearson International Airport,Toronto,Canada,LHR → YYZ
4914,2,106,2025-09-21,Economy,29B,229.46,Completed,3,8,7,2026-02-21,286,Scheduled,Qatar Airways,Qatar,393,CDG,Charles de Gaulle Airport,Paris,France,LHR,Heathrow Airport,London,UK,CDG → LHR
4915,126,499,2025-08-27,First Class,3E,212.86,Completed,8,8,16,2026-02-05,830,Scheduled,KLM,Netherlands,170,CDG,Charles de Gaulle Airport,Paris,France,BKK,Suvarnabhumi Airport,Bangkok,Thailand,CDG → BKK
4916,353,897,2026-07-06,First Class,2A,2099.39,Confirmed,13,15,11,2026-07-15,646,Delayed,Singapore Airlines,Singapore,298,SIN,Singapore Changi Airport,Singapore,Singapore,JFK,John F. Kennedy International Airport,New York,USA,SIN → JFK
4917,422,354,2025-07-23,Economy,37B,854.29,Confirmed,7,3,12,2026-01-03,857,Completed,Air France,France,300,DXB,Dubai International Airport,Dubai,UAE,LAX,Los Angeles International Airport,Los Angeles,USA,DXB → LAX
4918,104,346,2026-06-16,Business,35D,1340.41,Cancelled,19,16,4,2026-09-10,167,Cancelled,Ryanair,Ireland,227,BKK,Suvarnabhumi Airport,Bangkok,Thailand,AUH,Zayed International Airport,Abu Dhabi,UAE,BKK → AUH
